TeamId,TeamName,SubmissionDate,Score
371654,uday1889,"2016-09-16 14:23:15",0.20857
371707,HCSOB,"2016-09-16 14:38:51",0.04466
372155,"Minh PHAN","2016-09-16 14:42:31",0.09891
372155,"Minh PHAN","2016-09-16 14:55:01",0.10130
372190,JFP_JMP,"2016-09-16 15:23:13",0.20214
362851,sourish,"2016-09-16 15:29:23",0.24419
372190,JFP_JMP,"2016-09-16 15:35:11",0.21383
372198,wally,"2016-09-16 15:48:46",0.00000
363332,U.Stat.CF,"2016-09-16 15:58:41",0.05631
371860,"Bryce Schumacher","2016-09-16 16:03:07",0.22113
371758,MattBrown,"2016-09-16 16:27:48",0.20107
371758,MattBrown,"2016-09-16 16:29:51",0.20151
364297,"Alex/Nico/El macho/MA","2016-09-16 16:44:51",0.25816
369028,MateuszBuda,"2016-09-16 16:47:48",0.13611
364591,"Malte Nalenz","2016-09-16 16:57:46",0.23206
364591,"Malte Nalenz","2016-09-16 17:00:05",0.23270
372220,Adalbert,"2016-09-16 17:19:16",0.00000
372221,rmldj,"2016-09-16 17:22:41",0.26750
372221,rmldj,"2016-09-16 17:24:12",0.26757
372221,rmldj,"2016-09-16 17:25:02",0.26786
372221,rmldj,"2016-09-16 17:27:16",0.26887
371860,"Bryce Schumacher","2016-09-16 17:47:47",0.22208
369615,"Denis Vlasov","2016-09-16 17:51:10",0.21232
372239,Manel,"2016-09-16 19:16:29",0.20868
368911,joconnor,"2016-09-16 19:22:42",0.27225
369076,"Timur Islamov","2016-09-16 20:03:04",0.18898
369076,"Timur Islamov","2016-09-16 20:08:13",0.19915
371707,HCSOB,"2016-09-16 20:23:48",0.15317
372258,GuoLi,"2016-09-16 20:25:04",0.17555
370249,Blackbird,"2016-09-16 20:32:11",0.05675
364591,"Malte Nalenz","2016-09-16 21:05:25",0.24064
371367,"Sargantana Power","2016-09-16 21:28:58",0.27580
372277,"Aditya Gore","2016-09-16 21:56:32",0.01572
372275,"Jerome E.","2016-09-16 22:02:11",0.19286
369076,"Timur Islamov","2016-09-16 22:07:15",0.20000
363332,U.Stat.CF,"2016-09-16 22:13:22",0.14461
369831,"RandomFrogs ╭⦿..⦿╮","2016-09-16 22:13:25",0.20860
369856,WeiZhang,"2016-09-16 22:24:22",0.23198
372258,GuoLi,"2016-09-16 22:43:57",0.17652
389780,Bill,"2016-09-16 22:51:43",0.20857
372190,JFP_JMP,"2016-09-16 22:53:26",0.22161
371931,mattmeng,"2016-09-16 23:03:44",0.16886
370594,"One Old Dog","2016-09-16 23:20:37",0.19882
370594,"One Old Dog","2016-09-16 23:28:20",0.19946
370594,"One Old Dog","2016-09-16 23:33:43",0.20045
371044,SPQR,"2016-09-17 01:35:26",-0.00100
369894,ziwusun,"2016-09-17 01:44:44",0.20857
370594,"One Old Dog","2016-09-17 01:46:46",0.20095
370674,NetworkMiner,"2016-09-17 03:38:16",0.16067
364471,"Yuichi Iwanami","2016-09-17 03:48:37",0.24551
370674,NetworkMiner,"2016-09-17 03:57:03",0.18067
371931,mattmeng,"2016-09-17 04:15:32",0.20842
369856,WeiZhang,"2016-09-17 04:54:21",0.23534
369856,WeiZhang,"2016-09-17 05:02:55",0.24884
369856,WeiZhang,"2016-09-17 05:16:16",0.25351
370594,"One Old Dog","2016-09-17 05:24:09",0.21300
371843,Yves,"2016-09-17 05:31:44",0.00000
372221,rmldj,"2016-09-17 05:41:10",0.27053
373404,"Power of Saturn","2016-09-17 05:50:59",0.25663
369771,"Bohdan Pavlyshenko","2016-09-17 06:28:17",0.26831
372343,"Data Vader","2016-09-17 06:29:59",0.20857
372258,GuoLi,"2016-09-17 06:52:18",0.17849
370218,asdf,"2016-09-17 07:33:50",0.24877
372900,Titan+,"2016-09-17 07:49:55",0.21319
372900,Titan+,"2016-09-17 07:53:25",0.21766
369028,MateuszBuda,"2016-09-17 08:22:42",0.13863
369028,MateuszBuda,"2016-09-17 09:27:54",0.14389
371211,Henley-13,"2016-09-17 11:25:49",0.19396
371701,wsss,"2016-09-17 12:11:39",0.22739
372900,Titan+,"2016-09-17 12:40:45",0.22563
369615,"Denis Vlasov","2016-09-17 13:09:19",0.23892
367735,cavalaze,"2016-09-17 13:32:56",0.31618
370658,mingjerli,"2016-09-17 13:43:16",0.24361
363067,"Michael Wallin","2016-09-17 14:03:57",0.25935
363067,"Michael Wallin","2016-09-17 14:05:49",0.26503
361632,"Matt Stroganov","2016-09-17 14:14:18",0.22229
369856,WeiZhang,"2016-09-17 14:22:33",0.25815
373404,"Power of Saturn","2016-09-17 14:41:14",0.25973
371241,DaveZahedi,"2016-09-17 15:20:09",0.00000
370594,"One Old Dog","2016-09-17 16:36:21",0.21314
371871,AnnaRedkina,"2016-09-17 17:21:35",0.11104
372474,algoai,"2016-09-17 17:33:09",0.20857
371367,"Sargantana Power","2016-09-17 17:54:46",0.28140
372482,quantum,"2016-09-17 18:07:24",0.00078
372488,"Kristijan Bartol","2016-09-17 18:14:42",0.20686
372490,GunjanDewan,"2016-09-17 18:18:21",0.21108
363264,"Vasili Shushval","2016-09-17 18:45:17",0.25650
371871,AnnaRedkina,"2016-09-17 19:12:31",0.12549
371241,DaveZahedi,"2016-09-17 19:33:50",0.02764
369856,WeiZhang,"2016-09-17 19:36:20",0.26516
372088,Mojtaba-Saber,"2016-09-17 21:37:30",0.00000
369076,"Timur Islamov","2016-09-17 21:38:48",0.20913
372396,VladimirSemenovykh,"2016-09-17 21:43:01",0.20942
369076,"Timur Islamov","2016-09-17 21:48:40",0.21058
372280,"Mücahit Büyükyılmaz","2016-09-17 23:07:43",0.00324
372580,"Owen Corrigan","2016-09-17 23:23:01",0.00000
372088,Mojtaba-Saber,"2016-09-17 23:43:05",0.03703
370532,MehrshadShams,"2016-09-17 23:59:55",0.00000
369831,"RandomFrogs ╭⦿..⦿╮","2016-09-18 00:16:46",0.24039
372900,Titan+,"2016-09-18 00:26:39",0.22591
370658,mingjerli,"2016-09-18 01:19:20",0.24587
372554,Devika,"2016-09-18 01:42:15",0.19418
368270,U023,"2016-09-18 01:43:22",0.19868
370674,NetworkMiner,"2016-09-18 01:44:56",0.19959
370658,mingjerli,"2016-09-18 01:59:12",0.24846
371241,DaveZahedi,"2016-09-18 02:44:23",0.04226
368731,"Is Feature Engineering dead?","2016-09-18 03:05:10",0.12607
368270,U023,"2016-09-18 03:18:25",0.20715
372282,"Abhinav Maurya","2016-09-18 03:19:59",0.16531
368270,U023,"2016-09-18 03:33:34",0.21328
371241,DaveZahedi,"2016-09-18 03:41:44",0.05037
372554,Devika,"2016-09-18 04:16:11",0.22769
370594,"One Old Dog","2016-09-18 05:36:23",0.21491
372637,KevinL,"2016-09-18 05:37:48",0.02913
367064,rc95401,"2016-09-18 05:38:33",0.19677
370218,asdf,"2016-09-18 06:52:07",0.24879
369344,the1owl,"2016-09-18 07:07:25",0.20987
370897,"Ming Li","2016-09-18 07:10:38",0.24700
371931,mattmeng,"2016-09-18 07:32:18",0.22785
372653,Jon,"2016-09-18 07:38:54",0.00000
361248,"Make dishwashers great again","2016-09-18 08:17:49",0.31694
371707,HCSOB,"2016-09-18 08:23:41",0.16091
364471,"Yuichi Iwanami","2016-09-18 08:25:25",0.24763
370897,"Ming Li","2016-09-18 08:38:09",0.25148
371812,ChandraShekar,"2016-09-18 10:18:58",0.15710
372088,Mojtaba-Saber,"2016-09-18 10:52:43",0.06812
371812,ChandraShekar,"2016-09-18 11:33:40",0.16794
366900,colemaclean,"2016-09-18 11:39:33",0.14158
361641,<<<LEE>>>,"2016-09-18 11:40:18",0.21609
372088,Mojtaba-Saber,"2016-09-18 11:41:24",0.15207
361641,<<<LEE>>>,"2016-09-18 11:41:35",0.21648
361582,"CeShine Lee","2016-09-18 11:54:04",0.21906
369615,"Denis Vlasov","2016-09-18 12:04:46",0.24694
369615,"Denis Vlasov","2016-09-18 12:07:04",0.25086
372088,Mojtaba-Saber,"2016-09-18 12:13:21",0.15654
367735,cavalaze,"2016-09-18 12:30:52",0.31618
364471,"Yuichi Iwanami","2016-09-18 14:17:23",0.25876
370030,xiaotaw,"2016-09-18 14:32:45",0.13550
369749,"Juan Carlos","2016-09-18 14:39:43",0.16031
372758,"James Rampersad","2016-09-18 14:54:47",0.04541
366627,dibus2,"2016-09-18 15:01:02",0.03855
372757,"Cho Dong Heon","2016-09-18 15:06:22",0.00000
369749,"Juan Carlos","2016-09-18 15:14:13",0.16915
372758,"James Rampersad","2016-09-18 15:26:40",0.10428
366932,mrxnew,"2016-09-18 15:37:15",0.23199
364863,vborees,"2016-09-18 15:59:10",0.18470
366932,mrxnew,"2016-09-18 16:18:26",0.23239
372758,"James Rampersad","2016-09-18 16:21:15",0.12563
372282,"Abhinav Maurya","2016-09-18 16:36:52",0.21581
369328,h2o.ai,"2016-09-18 17:01:33",0.27948
369800,bekir,"2016-09-18 17:22:18",0.19817
370803,"Andrey K","2016-09-18 17:25:57",0.19503
372190,JFP_JMP,"2016-09-18 17:35:00",0.22878
372190,JFP_JMP,"2016-09-18 17:39:37",0.22997
370594,"One Old Dog","2016-09-18 17:40:51",0.25221
364297,"Alex/Nico/El macho/MA","2016-09-18 18:03:18",0.25817
372832,"Bob, Lord of Cats","2016-09-18 18:35:33",0.20857
370249,Blackbird,"2016-09-18 18:50:55",0.13667
372836,"Karachun Michael","2016-09-18 18:53:12",0.00000
363708,"Tim Kreienkamp","2016-09-18 18:55:32",0.20137
372836,"Karachun Michael","2016-09-18 19:17:29",0.04656
369712,Jolycrew,"2016-09-18 19:28:09",0.14642
367755,VictorGarcia,"2016-09-18 19:33:46",0.20857
364863,vborees,"2016-09-18 19:42:31",0.21606
372856,"Bhambhani Mohan","2016-09-18 19:57:54",0.20686
367430,Bavaria,"2016-09-18 20:00:27",0.14338
364863,vborees,"2016-09-18 20:01:24",0.21683
372836,"Karachun Michael","2016-09-18 20:04:50",0.13094
367430,Bavaria,"2016-09-18 20:36:03",0.20558
368159,"Paulo Pinto","2016-09-18 20:44:20",0.20857
372836,"Karachun Michael","2016-09-18 20:52:01",0.14383
366573,Horatio,"2016-09-18 21:04:29",0.27412
363828,GRTeam,"2016-09-18 21:06:08",0.28033
372715,pankajsharma,"2016-09-18 21:14:53",0.00577
372879,Anon,"2016-09-18 21:22:21",0.20686
367430,Bavaria,"2016-09-18 21:40:32",0.20927
372847,"Serge Krier","2016-09-18 21:41:41",0.00000
369712,Jolycrew,"2016-09-18 21:53:42",0.14856
369076,"Timur Islamov","2016-09-18 21:56:36",0.21854
369076,"Timur Islamov","2016-09-18 22:04:28",0.22210
370218,asdf,"2016-09-18 22:14:37",0.25028
368774,MikeK,"2016-09-18 22:27:24",0.26608
370123,"Nikita Putintsev","2016-09-18 22:53:01",0.18743
372923,"Ed Chow","2016-09-18 23:01:29",-0.00155
372637,KevinL,"2016-09-18 23:20:22",0.20345
372923,"Ed Chow","2016-09-18 23:28:39",-0.00029
369076,"Timur Islamov","2016-09-19 00:00:16",0.24169
369712,Jolycrew,"2016-09-19 00:18:37",0.15749
370218,asdf,"2016-09-19 00:45:36",0.25250
369344,the1owl,"2016-09-19 00:52:15",0.21311
372923,"Ed Chow","2016-09-19 00:57:28",0.00000
367842,Marina,"2016-09-19 01:07:10",0.19358
370897,"Ming Li","2016-09-19 01:29:46",0.25974
372948,"Eric Leung","2016-09-19 01:37:16",-0.00252
369076,"Timur Islamov","2016-09-19 01:37:23",0.24892
368159,"Paulo Pinto","2016-09-19 02:00:23",0.21801
369976,vasuren,"2016-09-19 02:15:13",0.20366
367749,"Surreal numbers","2016-09-19 02:25:10",0.23814
368731,"Is Feature Engineering dead?","2016-09-19 02:52:33",0.18836
371547,rahnamvh,"2016-09-19 03:27:17",0.14209
361942,toshi_k,"2016-09-19 04:06:49",0.28805
372237,sparrow,"2016-09-19 05:05:27",0.20659
369076,"Timur Islamov","2016-09-19 05:55:11",0.27232
373038,flashnik,"2016-09-19 07:07:36",0.20857
370218,asdf,"2016-09-19 07:11:47",0.25925
367950,Teonite,"2016-09-19 07:18:04",0.21392
372412,|:3ミ,"2016-09-19 07:26:26",0.19328
373060,"Eliot Andres","2016-09-19 08:10:29",0.20857
363920,ZohairZahid,"2016-09-19 09:06:05",0.17938
373077,augustusmyc,"2016-09-19 09:09:03",0.20857
370241,"Anuj Mehra","2016-09-19 09:16:28",0.20857
373085,PiotrWiniarski,"2016-09-19 09:47:20",0.19471
372715,pankajsharma,"2016-09-19 10:06:33",0.17544
370658,mingjerli,"2016-09-19 10:08:52",0.25032
368159,"Paulo Pinto","2016-09-19 10:13:19",0.22456
370845,justForFun,"2016-09-19 10:18:43",0.20746
373102,bk20,"2016-09-19 10:21:41",0.20857
373085,PiotrWiniarski,"2016-09-19 10:29:48",0.19526
373085,PiotrWiniarski,"2016-09-19 10:53:51",0.21343
373129,"Lior Sayfeld","2016-09-19 12:01:41",0.20606
367125,Ginga,"2016-09-19 12:17:10",0.22474
368911,joconnor,"2016-09-19 12:30:58",0.28483
373060,"Eliot Andres","2016-09-19 13:10:44",0.21542
370791,Narendhar,"2016-09-19 13:21:21",0.22463
373166,"Kai Sasaki","2016-09-19 13:22:26",-0.00018
373172,"Алексей Когай","2016-09-19 13:36:34",0.20857
370249,Blackbird,"2016-09-19 13:37:51",0.20857
363332,U.Stat.CF,"2016-09-19 13:42:25",0.16797
369076,"Timur Islamov","2016-09-19 13:46:45",0.27427
370333,climbing_trees,"2016-09-19 14:10:58",0.20507
373186,Thejaswi,"2016-09-19 14:24:24",0.00465
370045,echo,"2016-09-19 14:42:24",0.00056
368911,joconnor,"2016-09-19 14:56:31",0.28552
373164,Earth!,"2016-09-19 15:01:00",0.20857
373102,bk20,"2016-09-19 15:45:43",0.21003
370883,KostyaBahshetsyan,"2016-09-19 16:39:02",0.00394
364260,LancStat,"2016-09-19 17:00:40",0.20749
373245,Li-Der,"2016-09-19 17:08:04",0.23028
373236,VladimirP,"2016-09-19 17:13:19",0.07848
373250,Behrang,"2016-09-19 17:14:48",0.20893
373236,VladimirP,"2016-09-19 17:24:22",0.07854
373236,VladimirP,"2016-09-19 17:29:46",0.08055
373260,SaiRajaGopal,"2016-09-19 17:54:53",0.21244
367755,VictorGarcia,"2016-09-19 18:13:20",0.21201
371430,Menno,"2016-09-19 18:32:02",0.27370
373284,Arun,"2016-09-19 18:35:59",0.12950
370674,NetworkMiner,"2016-09-19 18:50:37",0.20857
372766,Analytics-In-Genes,"2016-09-19 18:51:22",0.00000
373276,"Adolfo Yanes","2016-09-19 18:52:40",0.00210
372088,Mojtaba-Saber,"2016-09-19 18:54:54",0.16018
373287,JRodaS,"2016-09-19 18:56:07",0.00433
367749,"Surreal numbers","2016-09-19 19:03:58",0.23878
367146,"Vladimir Milushev","2016-09-19 19:04:22",0.00000
366900,colemaclean,"2016-09-19 19:06:44",0.15716
366627,dibus2,"2016-09-19 19:12:01",0.17801
373287,JRodaS,"2016-09-19 19:16:58",0.02346
373224,"Leandro dos Santos Coelho","2016-09-19 19:17:22",0.22058
373102,bk20,"2016-09-19 19:22:20",0.22774
373060,"Eliot Andres","2016-09-19 20:38:38",0.21781
372766,Analytics-In-Genes,"2016-09-19 20:43:20",0.06990
363920,ZohairZahid,"2016-09-19 21:12:39",0.20034
362565,"Spark and ""data property""","2016-09-19 21:13:57",0.22288
373341,"Michel Blaauw","2016-09-19 21:20:27",0.10103
370995,NetskopeExplorers,"2016-09-19 21:50:35",0.20110
372766,Analytics-In-Genes,"2016-09-19 22:10:06",0.10811
370995,NetskopeExplorers,"2016-09-19 22:25:18",0.20194
362955,YuyaYamamoto,"2016-09-19 22:32:18",0.26403
362955,YuyaYamamoto,"2016-09-19 22:33:57",0.26666
370674,NetworkMiner,"2016-09-19 22:54:36",0.21195
372280,"Mücahit Büyükyılmaz","2016-09-19 23:26:48",0.00960
373235,"Phillip Gurbacki","2016-09-20 00:12:59",0.04160
373373,iinnaa,"2016-09-20 00:20:43",0.20686
373373,iinnaa,"2016-09-20 00:22:24",0.20857
372221,rmldj,"2016-09-20 00:52:07",0.27076
372221,rmldj,"2016-09-20 00:55:19",0.27183
373387,RyanKramer,"2016-09-20 01:35:49",0.00000
367246,Maxwell,"2016-09-20 01:42:01",0.25508
373395,"Matias Thayer","2016-09-20 02:14:08",0.20686
366627,dibus2,"2016-09-20 02:58:13",0.21329
373224,"Leandro dos Santos Coelho","2016-09-20 03:00:35",0.22805
373387,RyanKramer,"2016-09-20 03:00:40",0.20639
372554,Devika,"2016-09-20 03:14:50",0.23607
369712,Jolycrew,"2016-09-20 04:09:49",0.15796
367430,Bavaria,"2016-09-20 05:03:22",0.21812
370594,"One Old Dog","2016-09-20 05:22:06",0.25364
373439,BaCuDan,"2016-09-20 05:35:28",0.19003
373460,Cl_ev,"2016-09-20 05:45:00",0.20790
373473,Geeko,"2016-09-20 06:07:53",0.20790
367430,Bavaria,"2016-09-20 06:31:13",0.22208
373439,BaCuDan,"2016-09-20 06:37:22",0.20972
373439,BaCuDan,"2016-09-20 06:37:56",0.21393
370791,Narendhar,"2016-09-20 06:38:15",0.22874
367749,"Surreal numbers","2016-09-20 06:45:53",0.24492
361248,"Make dishwashers great again","2016-09-20 07:05:54",0.31907
373498,"Biju Sasidharan","2016-09-20 07:21:03",0.00000
373331,JPOM_Boys,"2016-09-20 07:25:01",0.22697
373498,"Biju Sasidharan","2016-09-20 07:27:18",0.20686
373331,JPOM_Boys,"2016-09-20 07:38:57",0.22709
370803,"Andrey K","2016-09-20 07:44:34",0.19539
368884,bestfitting,"2016-09-20 07:55:54",0.24608
371230,AlbertoRe,"2016-09-20 08:07:00",0.14226
370791,Narendhar,"2016-09-20 08:07:46",0.22905
370349,"Vadim Popov","2016-09-20 08:24:17",0.20790
370803,"Andrey K","2016-09-20 08:26:10",0.21438
373260,SaiRajaGopal,"2016-09-20 08:26:59",0.21694
370146,neostat,"2016-09-20 08:39:56",0.17770
372766,Analytics-In-Genes,"2016-09-20 08:40:58",0.15119
361416,"Another Haunted and Leaked One","2016-09-20 08:41:09",0.28494
370897,"Ming Li","2016-09-20 08:51:16",0.26305
363551,DS-Loch,"2016-09-20 09:09:46",0.21119
373525,"Pavel Svintsov","2016-09-20 09:12:43",0.20790
363264,"Vasili Shushval","2016-09-20 09:15:39",0.26070
372190,JFP_JMP,"2016-09-20 09:33:58",0.23574
373534,Erik,"2016-09-20 09:43:54",0.00000
371230,AlbertoRe,"2016-09-20 09:44:45",0.14276
367430,Bavaria,"2016-09-20 10:07:07",0.23330
373526,"Dave Mullen","2016-09-20 10:18:16",0.14089
370146,neostat,"2016-09-20 10:44:23",0.19424
371230,AlbertoRe,"2016-09-20 10:50:58",0.17948
372088,Mojtaba-Saber,"2016-09-20 11:22:25",0.20477
373331,JPOM_Boys,"2016-09-20 11:27:37",0.22904
372900,Titan+,"2016-09-20 11:28:40",0.24240
373567,Fabrizio,"2016-09-20 11:35:16",0.10498
373567,Fabrizio,"2016-09-20 12:01:53",0.12038
373583,"Oleksandr Gromenko","2016-09-20 12:06:47",0.00000
363398,olegpolivin,"2016-09-20 12:18:17",0.19306
370825,mst,"2016-09-20 12:18:31",0.21053
373592,cornholio1911,"2016-09-20 12:24:42",0.12381
368657,socratic,"2016-09-20 12:27:44",0.20377
373602,Massimiliano,"2016-09-20 12:37:43",0.20946
373602,Massimiliano,"2016-09-20 12:39:03",0.21020
373590,PikaGoodGoodGood,"2016-09-20 12:40:46",0.15531
372948,"Eric Leung","2016-09-20 12:46:22",0.00063
373590,PikaGoodGoodGood,"2016-09-20 13:01:38",0.15668
373245,Li-Der,"2016-09-20 13:10:38",0.23122
373567,Fabrizio,"2016-09-20 13:13:37",0.12368
361641,<<<LEE>>>,"2016-09-20 13:23:16",0.22960
371367,"Sargantana Power","2016-09-20 13:53:18",0.28554
372412,|:3ミ,"2016-09-20 13:55:09",0.20833
373623,Prafulla,"2016-09-20 13:59:52",0.20413
373166,"Kai Sasaki","2016-09-20 14:05:08",0.18895
373632,"Ask for an SSB","2016-09-20 14:14:00",0.00000
373525,"Pavel Svintsov","2016-09-20 14:29:46",0.21458
372948,"Eric Leung","2016-09-20 14:35:25",0.00101
373534,Erik,"2016-09-20 14:39:33",0.19291
371145,ecustwm,"2016-09-20 14:48:43",0.20865
373651,"Praveen Singh","2016-09-20 14:51:11",0.19564
366131,NagR,"2016-09-20 15:06:37",0.11100
372900,Titan+,"2016-09-20 15:16:20",0.25272
366900,colemaclean,"2016-09-20 15:17:01",0.16687
371603,g_votte,"2016-09-20 15:17:55",0.24968
371701,wsss,"2016-09-20 15:21:38",0.22849
367755,VictorGarcia,"2016-09-20 15:54:12",0.21565
364999,tecperson,"2016-09-20 15:56:22",0.21238
361122,"Faron & NxGTR","2016-09-20 15:56:26",0.25920
373666,"Vitor Alcântara Batista","2016-09-20 16:06:16",0.21259
373668,guaiguai,"2016-09-20 16:09:08",0.05408
373592,cornholio1911,"2016-09-20 16:16:54",0.12395
368473,Pierre,"2016-09-20 16:18:33",0.10229
368473,Pierre,"2016-09-20 16:22:54",0.12088
373245,Li-Der,"2016-09-20 16:43:30",0.25651
373682,ArindamDutta,"2016-09-20 16:45:06",0.21709
373651,"Praveen Singh","2016-09-20 16:46:36",0.20269
372836,"Karachun Michael","2016-09-20 16:52:17",0.14476
373694,"Yuqing Xue","2016-09-20 17:35:30",0.20857
373694,"Yuqing Xue","2016-09-20 17:38:36",0.21709
371860,"Bryce Schumacher","2016-09-20 17:40:53",0.22222
370146,neostat,"2016-09-20 17:52:43",0.21901
373698,solohayuna,"2016-09-20 18:08:22",0.00000
368159,"Paulo Pinto","2016-09-20 18:17:25",0.23063
361480,"Ayman Khalafallah","2016-09-20 18:34:37",0.20857
361480,"Ayman Khalafallah","2016-09-20 18:35:14",0.21709
377148,_adatikus_,"2016-09-20 18:55:27",-0.00108
377148,_adatikus_,"2016-09-20 18:57:27",0.00000
377148,_adatikus_,"2016-09-20 19:02:04",0.00100
370820,"Дмитрий Фисько","2016-09-20 19:13:27",0.19508
377148,_adatikus_,"2016-09-20 19:17:38",0.00138
373732,Ionstine,"2016-09-20 19:18:12",0.26241
370349,"Vadim Popov","2016-09-20 19:21:08",0.21709
373739,kos_,"2016-09-20 19:35:11",0.20496
366900,colemaclean,"2016-09-20 19:54:03",0.17188
370820,"Дмитрий Фисько","2016-09-20 19:58:00",0.21507
373739,kos_,"2016-09-20 20:01:53",0.21137
361471,Terje,"2016-09-20 20:13:58",0.22695
373682,ArindamDutta,"2016-09-20 20:18:37",0.22318
370820,"Дмитрий Фисько","2016-09-20 20:28:17",0.21874
371456,"Ji Hou","2016-09-20 21:01:10",0.00131
370820,"Дмитрий Фисько","2016-09-20 21:02:09",0.22213
368753,"Qingchen & clustifier","2016-09-20 21:02:38",0.21486
371456,"Ji Hou","2016-09-20 21:03:23",0.20857
370820,"Дмитрий Фисько","2016-09-20 21:46:37",0.22731
367749,"Surreal numbers","2016-09-20 21:49:59",0.25044
373779,slcott,"2016-09-20 22:16:07",0.19511
373788,MrOoijer,"2016-09-20 22:18:08",0.21630
363810,Hotei,"2016-09-20 22:30:17",0.20407
363810,Hotei,"2016-09-20 22:33:42",0.20901
369800,bekir,"2016-09-20 22:35:51",0.20754
370015,RUSo_O,"2016-09-20 22:39:31",0.14026
373809,"Soumitra Agarwal","2016-09-20 23:21:34",0.00000
373825,Takuya,"2016-09-21 00:43:16",0.10707
375300,"Wenbo & Yuxi","2016-09-21 00:47:39",0.19964
372088,Mojtaba-Saber,"2016-09-21 00:48:24",0.23757
375300,"Wenbo & Yuxi","2016-09-21 00:49:41",0.19989
370674,NetworkMiner,"2016-09-21 01:06:23",0.22725
370030,xiaotaw,"2016-09-21 01:34:04",0.13585
362267,slideroolz,"2016-09-21 01:47:55",0.08800
373841,"Deval Pandya","2016-09-21 02:05:36",0.20686
371307,BenCopeland,"2016-09-21 02:06:31",0.14748
373850,Waring,"2016-09-21 02:18:57",0.01308
373590,PikaGoodGoodGood,"2016-09-21 02:27:39",0.19765
373850,Waring,"2016-09-21 02:31:07",0.21017
373852,ChapmanS,"2016-09-21 02:35:15",0.22972
361416,"Another Haunted and Leaked One","2016-09-21 02:37:32",0.32200
367968,thinkingwall-e,"2016-09-21 02:42:01",0.21154
373651,"Praveen Singh","2016-09-21 02:44:07",0.20470
370674,NetworkMiner,"2016-09-21 02:44:20",0.22760
375300,"Wenbo & Yuxi","2016-09-21 02:44:45",0.21185
367968,thinkingwall-e,"2016-09-21 02:45:03",0.21246
361416,"Another Haunted and Leaked One","2016-09-21 02:47:24",0.32318
370030,xiaotaw,"2016-09-21 03:04:21",0.13835
373590,PikaGoodGoodGood,"2016-09-21 03:19:42",0.20969
373869,"Afanasjev Dmitry","2016-09-21 03:29:48",0.11391
373869,"Afanasjev Dmitry","2016-09-21 03:31:01",0.18206
373869,"Afanasjev Dmitry","2016-09-21 03:32:38",0.19003
373869,"Afanasjev Dmitry","2016-09-21 03:34:17",0.20438
373869,"Afanasjev Dmitry","2016-09-21 03:35:40",0.22397
373877,"Anuj Saxena","2016-09-21 03:55:43",0.07760
373880,Misfyre,"2016-09-21 04:19:42",0.04665
364297,"Alex/Nico/El macho/MA","2016-09-21 04:30:19",0.25877
368884,bestfitting,"2016-09-21 04:30:54",0.24989
366576,"Narasimharao ","2016-09-21 05:03:26",-0.00043
372258,GuoLi,"2016-09-21 05:03:34",0.18473
371367,"Sargantana Power","2016-09-21 05:08:44",0.29667
373880,Misfyre,"2016-09-21 05:10:07",0.18362
371367,"Sargantana Power","2016-09-21 05:13:04",0.30136
371367,"Sargantana Power","2016-09-21 05:15:39",0.30876
373881,"Brandon Lin","2016-09-21 05:17:57",0.01090
371367,"Sargantana Power","2016-09-21 05:18:23",0.31276
370820,"Дмитрий Фисько","2016-09-21 05:29:58",0.22993
362120,"Anil Kumar","2016-09-21 05:39:08",0.20790
373900,Twill,"2016-09-21 05:47:57",0.00004
373881,"Brandon Lin","2016-09-21 05:48:00",0.01971
361641,<<<LEE>>>,"2016-09-21 06:01:59",0.25017
373788,MrOoijer,"2016-09-21 06:03:37",0.22409
373881,"Brandon Lin","2016-09-21 06:12:30",0.07731
373723,fromAtoB,"2016-09-21 06:24:58",0.00199
373919,radnado,"2016-09-21 06:58:29",-0.00099
373919,radnado,"2016-09-21 07:03:43",0.00080
373926,AbhijeetMulgund,"2016-09-21 07:15:07",0.00000
370030,xiaotaw,"2016-09-21 07:16:23",0.17007
365785,"Andrei Gorchakov","2016-09-21 07:16:24",0.22526
363920,ZohairZahid,"2016-09-21 07:25:23",0.22718
373928,vopani,"2016-09-21 07:31:46",0.20724
373934,Gianni,"2016-09-21 07:45:15",0.20864
361248,"Make dishwashers great again","2016-09-21 07:52:35",0.31946
373590,PikaGoodGoodGood,"2016-09-21 07:58:12",0.22197
373460,Cl_ev,"2016-09-21 08:01:04",0.20886
373881,"Brandon Lin","2016-09-21 08:07:11",0.08113
373945,Tad,"2016-09-21 08:07:56",0.19432
365785,"Andrei Gorchakov","2016-09-21 08:13:01",0.23811
370893,申小虎,"2016-09-21 08:27:43",0.17994
370893,申小虎,"2016-09-21 08:29:22",0.18308
371367,"Sargantana Power","2016-09-21 09:22:45",0.31361
372766,Analytics-In-Genes,"2016-09-21 09:43:43",0.17949
361248,"Make dishwashers great again","2016-09-21 09:54:54",0.32025
373878,Evdilos_Ikaria,"2016-09-21 10:05:02",0.10251
372190,JFP_JMP,"2016-09-21 10:10:06",0.24103
372190,JFP_JMP,"2016-09-21 10:26:57",0.24233
361236,"Pablo Araya-Melo","2016-09-21 10:37:11",0.17945
361236,"Pablo Araya-Melo","2016-09-21 10:57:27",0.18313
371231,mnozari,"2016-09-21 11:18:17",0.18328
370897,"Ming Li","2016-09-21 11:28:03",0.26325
